experiment,epoch,configuration,val_accuracy,train_accuracy
configuration_5x5_5x5,41,"conv5x5,conv5x5",0.8851,0.88365
configuration_5x5_5x5,42,"conv5x5,conv5x5",0.886,0.8842833333333333
configuration_5x5_5x5,43,"conv5x5,conv5x5",0.8858,0.88485
configuration_5x5_5x5,44,"conv5x5,conv5x5",0.8871,0.8852666666666666
configuration_5x5_5x5,45,"conv5x5,conv5x5",0.8875,0.8857666666666667
configuration_5x5_5x5,46,"conv5x5,conv5x5",0.8881,0.8858833333333334
configuration_5x5_5x5,47,"conv5x5,conv5x5",0.8883,0.8864666666666666
configuration_5x5_5x5,48,"conv5x5,conv5x5",0.8887,0.88665
configuration_5x5_5x5,49,"conv5x5,conv5x5",0.8887,0.8873
configuration_5x5_5x5,50,"conv5x5,conv5x5",0.8896,0.8877166666666667
configuration_5x5_5x5,51,"conv5x5,conv5x5",0.8891,0.8882166666666667
configuration_5x5_5x5,52,"conv5x5,conv5x5",0.8898,0.8883333333333333
configuration_5x5_5x5,53,"conv5x5,conv5x5",0.8897,0.88825
configuration_5x5_5x5,54,"conv5x5,conv5x5",0.8901,0.8887833333333334
configuration_5x5_5x5,55,"conv5x5,conv5x5",0.9027,0.9023833333333333
configuration_5x5_5x5,56,"conv5x5,conv5x5",0.9597,0.9592166666666667
configuration_5x5_5x5,57,"conv5x5,conv5x5",0.9705,0.9677166666666667
configuration_5x5_5x5,58,"conv5x5,conv5x5",0.9727,0.97085
configuration_5x5_5x5,59,"conv5x5,conv5x5",0.974,0.9723
configuration_5x5_5x5,60,"conv5x5,conv5x5",0.9748,0.9733833333333334
configuration_5x5_5x5,61,"conv5x5,conv5x5",0.9754,0.97445
configuration_5x5_5x5,62,"conv5x5,conv5x5",0.9764,0.9748166666666667
configuration_5x5_5x5,63,"conv5x5,conv5x5",0.9769,0.9758166666666667
configuration_5x5_5x5,64,"conv5x5,conv5x5",0.9777,0.9762333333333333
configuration_5x5_5x5,65,"conv5x5,conv5x5",0.9772,0.9767166666666667
configuration_5x5_5x5,66,"conv5x5,conv5x5",0.9782,0.97735
configuration_5x5_5x5,67,"conv5x5,conv5x5",0.979,0.97785
configuration_5x5_5x5,68,"conv5x5,conv5x5",0.98,0.9784666666666667
configuration_5x5_5x5,69,"conv5x5,conv5x5",0.9798,0.9787
configuration_5x5_5x5,70,"conv5x5,conv5x5",0.9802,0.9793
configuration_5x5_5x5,71,"conv5x5,conv5x5",0.9802,0.9795166666666667
configuration_5x5_5x5,72,"conv5x5,conv5x5",0.9812,0.9796833333333334
configuration_5x5_5x5,73,"conv5x5,conv5x5",0.9814,0.9800833333333333
configuration_5x5_5x5,74,"conv5x5,conv5x5",0.9821,0.98035
configuration_5x5_5x5,75,"conv5x5,conv5x5",0.9811,0.9799166666666667
configuration_5x5_5x5,76,"conv5x5,conv5x5",0.9819,0.9811
configuration_5x5_5x5,77,"conv5x5,conv5x5",0.9823,0.9816666666666667
configuration_5x5_5x5,78,"conv5x5,conv5x5",0.9828,0.9815833333333334
configuration_5x5_5x5,79,"conv5x5,conv5x5",0.9829,0.9820333333333333
configuration_5x5_5x5,80,"conv5x5,conv5x5",0.9826,0.9822333333333333
configuration_5x5_5x5,81,"conv5x5,conv5x5",0.9833,0.9825
configuration_5x5_5x5,82,"conv5x5,conv5x5",0.9827,0.9825333333333334
configuration_5x5_5x5,83,"conv5x5,conv5x5",0.9821,0.9829
configuration_5x5_5x5,84,"conv5x5,conv5x5",0.9838,0.9830833333333333
configuration_5x5_5x5,85,"conv5x5,conv5x5",0.9838,0.98315
configuration_5x5_5x5,86,"conv5x5,conv5x5",0.9837,0.9831666666666666
configuration_5x5_5x5,87,"conv5x5,conv5x5",0.9836,0.9835166666666667
configuration_5x5_5x5,88,"conv5x5,conv5x5",0.9841,0.9835166666666667
configuration_5x5_5x5,89,"conv5x5,conv5x5",0.9841,0.9839
configuration_5x5_5x5,90,"conv5x5,conv5x5",0.9837,0.984
configuration_5x5_5x5,91,"conv5x5,conv5x5",0.9844,0.9842666666666666
configuration_5x5_5x5,92,"conv5x5,conv5x5",0.984,0.9843
configuration_5x5_5x5,93,"conv5x5,conv5x5",0.9845,0.9845166666666667
configuration_5x5_5x5,94,"conv5x5,conv5x5",0.9844,0.98475
configuration_5x5_5x5,95,"conv5x5,conv5x5",0.9847,0.9849166666666667
configuration_5x5_5x5,96,"conv5x5,conv5x5",0.9848,0.9851
configuration_5x5_5x5,97,"conv5x5,conv5x5",0.9852,0.9851333333333333
configuration_5x5_5x5,98,"conv5x5,conv5x5",0.9844,0.9853833333333334
configuration_5x5_5x5,99,"conv5x5,conv5x5",0.9844,0.9855333333333334
configuration_5x5_5x5,100,"conv5x5,conv5x5",0.9849,0.9856333333333334
configuration_5x5_5x5,101,"conv5x5,conv5x5",0.985,0.98575
configuration_5x5_5x5,102,"conv5x5,conv5x5",0.9851,0.9857
configuration_5x5_5x5,103,"conv5x5,conv5x5",0.9855,0.9857666666666667
configuration_5x5_5x5,104,"conv5x5,conv5x5",0.9852,0.9860666666666666
configuration_5x5_5x5,105,"conv5x5,conv5x5",0.9854,0.9861
configuration_5x5_5x5,106,"conv5x5,conv5x5",0.985,0.9862666666666666
configuration_5x5_5x5,107,"conv5x5,conv5x5",0.9853,0.98645
configuration_5x5_5x5,108,"conv5x5,conv5x5",0.9854,0.9864333333333334
configuration_5x5_5x5,109,"conv5x5,conv5x5",0.9861,0.9863
configuration_5x5_5x5,110,"conv5x5,conv5x5",0.9855,0.9865666666666667
configuration_5x5_5x5,111,"conv5x5,conv5x5",0.9859,0.9867333333333334
configuration_5x5_5x5,112,"conv5x5,conv5x5",0.9854,0.98675
configuration_5x5_5x5,113,"conv5x5,conv5x5",0.9857,0.9869833333333333
configuration_5x5_5x5,114,"conv5x5,conv5x5",0.9858,0.9869333333333333
configuration_5x5_5x5,115,"conv5x5,conv5x5",0.9857,0.9869666666666667
configuration_5x5_5x5,116,"conv5x5,conv5x5",0.9855,0.98725
configuration_5x5_5x5,117,"conv5x5,conv5x5",0.9859,0.98735
configuration_5x5_5x5,118,"conv5x5,conv5x5",0.9863,0.98745
configuration_5x5_5x5,119,"conv5x5,conv5x5",0.9862,0.9876666666666667
configuration_5x5_5x5,120,"conv5x5,conv5x5",0.9867,0.9875
configuration_5x5_5x5,121,"conv5x5,conv5x5",0.9859,0.9877166666666667
configuration_5x5_5x5,122,"conv5x5,conv5x5",0.9859,0.9879
configuration_5x5_5x5,123,"conv5x5,conv5x5",0.9863,0.9881333333333333
configuration_5x5_5x5,124,"conv5x5,conv5x5",0.9864,0.98805
configuration_5x5_5x5,125,"conv5x5,conv5x5",0.9859,0.9881833333333333
configuration_5x5_5x5,126,"conv5x5,conv5x5",0.9864,0.9882333333333333
configuration_5x5_5x5,127,"conv5x5,conv5x5",0.9863,0.9884333333333334
configuration_5x5_5x5,128,"conv5x5,conv5x5",0.9866,0.9882833333333333
configuration_5x5_5x5,129,"conv5x5,conv5x5",0.9862,0.9887166666666667
configuration_5x5_5x5,130,"conv5x5,conv5x5",0.9869,0.9887333333333334
configuration_5x5_5x5,131,"conv5x5,conv5x5",0.9867,0.9890833333333333
configuration_5x5_5x5,132,"conv5x5,conv5x5",0.9864,0.9890833333333333
configuration_5x5_5x5,133,"conv5x5,conv5x5",0.9869,0.989
configuration_5x5_5x5,134,"conv5x5,conv5x5",0.9871,0.9892833333333333
configuration_5x5_5x5,135,"conv5x5,conv5x5",0.9869,0.9891666666666666
configuration_5x5_5x5,136,"conv5x5,conv5x5",0.9864,0.9893166666666666
configuration_5x5_5x5,137,"conv5x5,conv5x5",0.9874,0.9893166666666666
configuration_5x5_5x5,138,"conv5x5,conv5x5",0.9873,0.9894333333333334
configuration_5x5_5x5,139,"conv5x5,conv5x5",0.9872,0.9895666666666667
configuration_5x5_5x5,140,"conv5x5,conv5x5",0.9875,0.9894333333333334
configuration_5x5_5x5,141,"conv5x5,conv5x5",0.9877,0.9895333333333334
configuration_5x5_5x5,142,"conv5x5,conv5x5",0.9872,0.9896833333333334
configuration_5x5_5x5,143,"conv5x5,conv5x5",0.9879,0.98975
configuration_5x5_5x5,144,"conv5x5,conv5x5",0.9872,0.9899333333333333
configuration_5x5_5x5,145,"conv5x5,conv5x5",0.9868,0.9899833333333333
configuration_5x5_5x5,146,"conv5x5,conv5x5",0.9868,0.9899666666666667
configuration_5x5_5x5,147,"conv5x5,conv5x5",0.9875,0.9901166666666666
configuration_5x5_5x5,148,"conv5x5,conv5x5",0.9881,0.9901833333333333
configuration_5x5_5x5,149,"conv5x5,conv5x5",0.9873,0.9900333333333333
configuration_5x5_5x5,150,"conv5x5,conv5x5",0.9873,0.9903666666666666
configuration_5x5_5x5,151,"conv5x5,conv5x5",0.9876,0.9904833333333334
configuration_5x5_5x5,152,"conv5x5,conv5x5",0.9874,0.9904166666666666
configuration_5x5_5x5,153,"conv5x5,conv5x5",0.9877,0.9907
configuration_5x5_5x5,154,"conv5x5,conv5x5",0.9879,0.9906
configuration_5x5_5x5,155,"conv5x5,conv5x5",0.9884,0.9908333333333333
configuration_5x5_5x5,156,"conv5x5,conv5x5",0.9876,0.9908333333333333
configuration_5x5_5x5,157,"conv5x5,conv5x5",0.9875,0.9910166666666667
configuration_5x5_5x5,158,"conv5x5,conv5x5",0.9877,0.9910166666666667
configuration_5x5_5x5,159,"conv5x5,conv5x5",0.9883,0.9912
configuration_5x5_5x5,160,"conv5x5,conv5x5",0.9881,0.9911166666666666
configuration_5x5_5x5,161,"conv5x5,conv5x5",0.988,0.9912833333333333
configuration_5x5_5x5,162,"conv5x5,conv5x5",0.9884,0.9913333333333333
configuration_5x5_5x5,163,"conv5x5,conv5x5",0.9883,0.9914333333333334
configuration_5x5_5x5,164,"conv5x5,conv5x5",0.988,0.9915166666666667
configuration_5x5_5x5,165,"conv5x5,conv5x5",0.9886,0.9916166666666667
configuration_5x5_5x5,166,"conv5x5,conv5x5",0.9885,0.9917
configuration_5x5_5x5,167,"conv5x5,conv5x5",0.9881,0.9916666666666667
configuration_5x5_5x5,168,"conv5x5,conv5x5",0.9881,0.9916666666666667
configuration_5x5_5x5,169,"conv5x5,conv5x5",0.988,0.9918
configuration_5x5_5x5,170,"conv5x5,conv5x5",0.9884,0.9918166666666667
configuration_5x5_5x5,171,"conv5x5,conv5x5",0.9881,0.9919833333333333
configuration_5x5_5x5,172,"conv5x5,conv5x5",0.9881,0.9921333333333333
configuration_5x5_5x5,173,"conv5x5,conv5x5",0.989,0.9921666666666666
configuration_5x5_5x5,174,"conv5x5,conv5x5",0.9886,0.9921833333333333
configuration_5x5_5x5,175,"conv5x5,conv5x5",0.9885,0.9922666666666666
configuration_5x5_5x5,176,"conv5x5,conv5x5",0.9882,0.9921166666666666
configuration_5x5_5x5,177,"conv5x5,conv5x5",0.9885,0.9922666666666666
configuration_5x5_5x5,178,"conv5x5,conv5x5",0.9879,0.99245
configuration_5x5_5x5,179,"conv5x5,conv5x5",0.9887,0.9925666666666667
configuration_5x5_5x5,180,"conv5x5,conv5x5",0.9887,0.9924833333333334
configuration_5x5_5x5,181,"conv5x5,conv5x5",0.9886,0.9926833333333334
configuration_5x5_5x5,182,"conv5x5,conv5x5",0.9889,0.99255
configuration_5x5_5x5,183,"conv5x5,conv5x5",0.9888,0.9925833333333334
configuration_5x5_5x5,184,"conv5x5,conv5x5",0.9886,0.99275
configuration_5x5_5x5,185,"conv5x5,conv5x5",0.9883,0.99275
configuration_5x5_5x5,186,"conv5x5,conv5x5",0.9885,0.9926333333333334
configuration_5x5_5x5,187,"conv5x5,conv5x5",0.9889,0.99285
configuration_5x5_5x5,188,"conv5x5,conv5x5",0.9892,0.9928666666666667
configuration_5x5_5x5,189,"conv5x5,conv5x5",0.9885,0.9930666666666667
configuration_5x5_5x5,190,"conv5x5,conv5x5",0.9889,0.9929
configuration_5x5_5x5,191,"conv5x5,conv5x5",0.9884,0.9930666666666667
configuration_5x5_5x5,192,"conv5x5,conv5x5",0.9878,0.9930333333333333
configuration_5x5_5x5,193,"conv5x5,conv5x5",0.9879,0.9928
configuration_5x5_5x5,194,"conv5x5,conv5x5",0.9884,0.9927
configuration_5x5_5x5,195,"conv5x5,conv5x5",0.9887,0.9931166666666666
configuration_5x5_5x5,196,"conv5x5,conv5x5",0.9883,0.99315
configuration_5x5_5x5,197,"conv5x5,conv5x5",0.9888,0.9933333333333333
configuration_5x5_5x5,198,"conv5x5,conv5x5",0.9882,0.99325
configuration_5x5_5x5,199,"conv5x5,conv5x5",0.9883,0.9933
configuration_5x5_5x5,200,"conv5x5,conv5x5",0.9886,0.99335
configuration_5x5_5x5,201,"conv5x5,conv5x5",0.989,0.9932666666666666
configuration_5x5_5x5,202,"conv5x5,conv5x5",0.9885,0.9932333333333333
configuration_5x5_5x5,203,"conv5x5,conv5x5",0.9886,0.9933166666666666
configuration_5x5_5x5,204,"conv5x5,conv5x5",0.9891,0.9933833333333333
configuration_5x5_5x5,205,"conv5x5,conv5x5",0.989,0.9933333333333333
configuration_5x5_5x5,206,"conv5x5,conv5x5",0.9889,0.9934166666666666
configuration_5x5_5x5,207,"conv5x5,conv5x5",0.9892,0.9934833333333334
configuration_5x5_5x5,208,"conv5x5,conv5x5",0.989,0.9934833333333334
configuration_5x5_5x5,209,"conv5x5,conv5x5",0.9887,0.9935833333333334
configuration_5x5_5x5,210,"conv5x5,conv5x5",0.9887,0.9936333333333334
configuration_5x5_5x5,211,"conv5x5,conv5x5",0.9891,0.9936
configuration_5x5_5x5,212,"conv5x5,conv5x5",0.9892,0.9937
configuration_5x5_5x5,213,"conv5x5,conv5x5",0.9887,0.9935666666666667
configuration_5x5_5x5,214,"conv5x5,conv5x5",0.9888,0.99375
configuration_5x5_5x5,215,"conv5x5,conv5x5",0.9886,0.9939
configuration_5x5_5x5,216,"conv5x5,conv5x5",0.9886,0.9939166666666667
configuration_5x5_5x5,217,"conv5x5,conv5x5",0.9892,0.9939833333333333
configuration_5x5_5x5,218,"conv5x5,conv5x5",0.9894,0.9939166666666667
configuration_5x5_5x5,219,"conv5x5,conv5x5",0.9886,0.9939666666666667
configuration_5x5_5x5,220,"conv5x5,conv5x5",0.9893,0.9940833333333333
configuration_5x5_5x5,221,"conv5x5,conv5x5",0.9889,0.9941666666666666
configuration_5x5_5x5,222,"conv5x5,conv5x5",0.9893,0.9941166666666666
configuration_5x5_5x5,223,"conv5x5,conv5x5",0.9884,0.9941666666666666
configuration_5x5_5x5,224,"conv5x5,conv5x5",0.9882,0.99415
configuration_5x5_5x5,225,"conv5x5,conv5x5",0.9891,0.9942333333333333
configuration_5x5_5x5,226,"conv5x5,conv5x5",0.9893,0.99425
configuration_5x5_5x5,227,"conv5x5,conv5x5",0.9895,0.99435
configuration_5x5_5x5,228,"conv5x5,conv5x5",0.9891,0.9944166666666666
configuration_5x5_5x5,229,"conv5x5,conv5x5",0.9889,0.99445
configuration_5x5_5x5,230,"conv5x5,conv5x5",0.9888,0.9944
configuration_5x5_5x5,231,"conv5x5,conv5x5",0.9893,0.9944166666666666
configuration_5x5_5x5,232,"conv5x5,conv5x5",0.989,0.99455
configuration_5x5_5x5,233,"conv5x5,conv5x5",0.9888,0.99455
configuration_5x5_5x5,234,"conv5x5,conv5x5",0.9888,0.99455
configuration_5x5_5x5,235,"conv5x5,conv5x5",0.989,0.9945333333333334
configuration_5x5_5x5,236,"conv5x5,conv5x5",0.989,0.9946666666666667
configuration_5x5_5x5,237,"conv5x5,conv5x5",0.9893,0.9946
configuration_5x5_5x5,238,"conv5x5,conv5x5",0.9894,0.99465
configuration_5x5_5x5,239,"conv5x5,conv5x5",0.9891,0.9947166666666667
configuration_5x5_5x5,240,"conv5x5,conv5x5",0.9894,0.9947166666666667
configuration_5x5_5x5,241,"conv5x5,conv5x5",0.9891,0.9947
configuration_5x5_5x5,242,"conv5x5,conv5x5",0.9889,0.9947666666666667
configuration_5x5_5x5,243,"conv5x5,conv5x5",0.9889,0.9946833333333334
configuration_5x5_5x5,244,"conv5x5,conv5x5",0.989,0.9947666666666667
configuration_5x5_5x5,245,"conv5x5,conv5x5",0.9892,0.9947666666666667
configuration_5x5_5x5,246,"conv5x5,conv5x5",0.9893,0.9947833333333334
configuration_5x5_5x5,247,"conv5x5,conv5x5",0.9891,0.9948333333333333
configuration_5x5_5x5,248,"conv5x5,conv5x5",0.9892,0.9948166666666667
configuration_5x5_5x5,249,"conv5x5,conv5x5",0.989,0.9947666666666667
configuration_5x5_5x5,250,"conv5x5,conv5x5",0.9896,0.9948
configuration_5x5_5x5,251,"conv5x5,conv5x5",0.9892,0.9948666666666667
configuration_5x5_5x5,252,"conv5x5,conv5x5",0.9894,0.9949166666666667
configuration_5x5_5x5,253,"conv5x5,conv5x5",0.9893,0.9949333333333333
configuration_5x5_5x5,254,"conv5x5,conv5x5",0.9893,0.995
configuration_5x5_5x5,255,"conv5x5,conv5x5",0.9894,0.9949
configuration_5x5_5x5,256,"conv5x5,conv5x5",0.9893,0.9949166666666667
configuration_5x5_5x5,257,"conv5x5,conv5x5",0.9896,0.9950166666666667
configuration_5x5_5x5,258,"conv5x5,conv5x5",0.9891,0.9950333333333333
configuration_5x5_5x5,259,"conv5x5,conv5x5",0.9893,0.9950666666666667
configuration_5x5_5x5,260,"conv5x5,conv5x5",0.9893,0.99505
configuration_5x5_5x5,261,"conv5x5,conv5x5",0.9891,0.9950166666666667
configuration_5x5_5x5,262,"conv5x5,conv5x5",0.989,0.9950666666666667
configuration_5x5_5x5,263,"conv5x5,conv5x5",0.9891,0.9951333333333333
configuration_5x5_5x5,264,"conv5x5,conv5x5",0.9893,0.9951333333333333
configuration_5x5_5x5,265,"conv5x5,conv5x5",0.989,0.99515
configuration_5x5_5x5,266,"conv5x5,conv5x5",0.9891,0.99515
configuration_5x5_5x5,267,"conv5x5,conv5x5",0.989,0.9951666666666666
configuration_5x5_5x5,268,"conv5x5,conv5x5",0.9893,0.9951166666666666
configuration_5x5_5x5,269,"conv5x5,conv5x5",0.9893,0.9951666666666666
configuration_5x5_5x5,270,"conv5x5,conv5x5",0.9892,0.9952166666666666
configuration_5x5_5x5,271,"conv5x5,conv5x5",0.9887,0.99515
configuration_5x5_5x5,272,"conv5x5,conv5x5",0.9891,0.9952
configuration_5x5_5x5,273,"conv5x5,conv5x5",0.9892,0.99525
configuration_5x5_5x5,274,"conv5x5,conv5x5",0.9891,0.9952666666666666
configuration_5x5_5x5,275,"conv5x5,conv5x5",0.989,0.99525
configuration_5x5_5x5,276,"conv5x5,conv5x5",0.989,0.9952666666666666
configuration_5x5_5x5,277,"conv5x5,conv5x5",0.9893,0.9952833333333333
configuration_5x5_5x5,278,"conv5x5,conv5x5",0.9895,0.99525
configuration_5x5_5x5,279,"conv5x5,conv5x5",0.9894,0.9952666666666666
configuration_5x5_5x5,280,"conv5x5,conv5x5",0.9889,0.9953166666666666
configuration_5x5_5x5,281,"conv5x5,conv5x5",0.9891,0.9953
configuration_5x5_5x5,282,"conv5x5,conv5x5",0.9894,0.9952833333333333
configuration_5x5_5x5,283,"conv5x5,conv5x5",0.9888,0.9953166666666666
configuration_5x5_5x5,284,"conv5x5,conv5x5",0.9895,0.9953166666666666
configuration_5x5_5x5,285,"conv5x5,conv5x5",0.9896,0.9953333333333333
configuration_5x5_5x5,286,"conv5x5,conv5x5",0.9896,0.9953833333333333
configuration_5x5_5x5,287,"conv5x5,conv5x5",0.9894,0.9953333333333333
configuration_5x5_5x5,288,"conv5x5,conv5x5",0.9892,0.9953666666666666
configuration_5x5_5x5,289,"conv5x5,conv5x5",0.9896,0.9953666666666666
configuration_5x5_5x5,290,"conv5x5,conv5x5",0.989,0.9954
configuration_5x5_5x5,291,"conv5x5,conv5x5",0.9892,0.9954166666666666
configuration_5x5_5x5,292,"conv5x5,conv5x5",0.9891,0.9954
configuration_5x5_5x5,293,"conv5x5,conv5x5",0.9894,0.9954
configuration_5x5_5x5,294,"conv5x5,conv5x5",0.989,0.9954333333333333
configuration_5x5_5x5,295,"conv5x5,conv5x5",0.9889,0.9954333333333333
configuration_5x5_5x5,296,"conv5x5,conv5x5",0.9888,0.99545
configuration_5x5_5x5,297,"conv5x5,conv5x5",0.9888,0.9955
configuration_5x5_5x5,298,"conv5x5,conv5x5",0.9893,0.99545
configuration_5x5_5x5,299,"conv5x5,conv5x5",0.9895,0.9955
configuration_5x5_5x5,300,"conv5x5,conv5x5",0.9891,0.9955333333333334
