experiment,epoch,configuration,val_accuracy,train_accuracy
configuration_5x5_3x3,40,"conv5x5,conv3x3",0.9733,0.9706666666666667
configuration_5x5_3x3,41,"conv5x5,conv3x3",0.973,0.9715166666666667
configuration_5x5_3x3,42,"conv5x5,conv3x3",0.9737,0.9719833333333333
configuration_5x5_3x3,43,"conv5x5,conv3x3",0.9746,0.9723166666666667
configuration_5x5_3x3,44,"conv5x5,conv3x3",0.9755,0.9734333333333334
configuration_5x5_3x3,45,"conv5x5,conv3x3",0.9751,0.9738833333333333
configuration_5x5_3x3,46,"conv5x5,conv3x3",0.976,0.97435
configuration_5x5_3x3,47,"conv5x5,conv3x3",0.9768,0.9750833333333333
configuration_5x5_3x3,48,"conv5x5,conv3x3",0.9769,0.9751833333333333
configuration_5x5_3x3,49,"conv5x5,conv3x3",0.9769,0.9759
configuration_5x5_3x3,50,"conv5x5,conv3x3",0.9772,0.9763333333333334
configuration_5x5_3x3,51,"conv5x5,conv3x3",0.9769,0.9765833333333334
configuration_5x5_3x3,52,"conv5x5,conv3x3",0.9772,0.9771
configuration_5x5_3x3,53,"conv5x5,conv3x3",0.9779,0.9776833333333333
configuration_5x5_3x3,54,"conv5x5,conv3x3",0.9781,0.9773333333333334
configuration_5x5_3x3,55,"conv5x5,conv3x3",0.9788,0.9781166666666666
configuration_5x5_3x3,56,"conv5x5,conv3x3",0.9789,0.9787666666666667
configuration_5x5_3x3,57,"conv5x5,conv3x3",0.9786,0.97915
configuration_5x5_3x3,58,"conv5x5,conv3x3",0.9784,0.9791833333333333
configuration_5x5_3x3,59,"conv5x5,conv3x3",0.9791,0.9797333333333333
configuration_5x5_3x3,60,"conv5x5,conv3x3",0.979,0.9799666666666667
configuration_5x5_3x3,61,"conv5x5,conv3x3",0.9796,0.9805
configuration_5x5_3x3,62,"conv5x5,conv3x3",0.9799,0.98065
configuration_5x5_3x3,63,"conv5x5,conv3x3",0.9807,0.981
configuration_5x5_3x3,64,"conv5x5,conv3x3",0.9802,0.9812333333333333
configuration_5x5_3x3,65,"conv5x5,conv3x3",0.9799,0.9812
configuration_5x5_3x3,66,"conv5x5,conv3x3",0.9808,0.9820166666666666
configuration_5x5_3x3,67,"conv5x5,conv3x3",0.9817,0.9820166666666666
configuration_5x5_3x3,68,"conv5x5,conv3x3",0.982,0.9823166666666666
configuration_5x5_3x3,69,"conv5x5,conv3x3",0.9816,0.9826666666666667
configuration_5x5_3x3,70,"conv5x5,conv3x3",0.9817,0.9827333333333333
configuration_5x5_3x3,71,"conv5x5,conv3x3",0.9812,0.98295
configuration_5x5_3x3,72,"conv5x5,conv3x3",0.981,0.9828666666666667
configuration_5x5_3x3,73,"conv5x5,conv3x3",0.9821,0.98305
configuration_5x5_3x3,74,"conv5x5,conv3x3",0.9824,0.9835833333333334
configuration_5x5_3x3,75,"conv5x5,conv3x3",0.9816,0.9838833333333333
configuration_5x5_3x3,76,"conv5x5,conv3x3",0.9825,0.9840333333333333
configuration_5x5_3x3,77,"conv5x5,conv3x3",0.983,0.9841833333333333
configuration_5x5_3x3,78,"conv5x5,conv3x3",0.9821,0.9845166666666667
configuration_5x5_3x3,79,"conv5x5,conv3x3",0.9829,0.9841833333333333
configuration_5x5_3x3,80,"conv5x5,conv3x3",0.9825,0.9848333333333333
configuration_5x5_3x3,81,"conv5x5,conv3x3",0.9832,0.98505
configuration_5x5_3x3,82,"conv5x5,conv3x3",0.9835,0.985
configuration_5x5_3x3,83,"conv5x5,conv3x3",0.9834,0.9853833333333334
configuration_5x5_3x3,84,"conv5x5,conv3x3",0.9835,0.98575
configuration_5x5_3x3,85,"conv5x5,conv3x3",0.9833,0.9858
configuration_5x5_3x3,86,"conv5x5,conv3x3",0.9837,0.9860833333333333
configuration_5x5_3x3,87,"conv5x5,conv3x3",0.9834,0.986
configuration_5x5_3x3,88,"conv5x5,conv3x3",0.9828,0.9862166666666666
configuration_5x5_3x3,89,"conv5x5,conv3x3",0.9837,0.9863666666666666
configuration_5x5_3x3,90,"conv5x5,conv3x3",0.9836,0.9866333333333334
configuration_5x5_3x3,91,"conv5x5,conv3x3",0.9832,0.9865833333333334
configuration_5x5_3x3,92,"conv5x5,conv3x3",0.984,0.9869
configuration_5x5_3x3,93,"conv5x5,conv3x3",0.9851,0.98695
configuration_5x5_3x3,94,"conv5x5,conv3x3",0.9846,0.9872
configuration_5x5_3x3,95,"conv5x5,conv3x3",0.9838,0.9872333333333333
configuration_5x5_3x3,96,"conv5x5,conv3x3",0.9843,0.9873
configuration_5x5_3x3,97,"conv5x5,conv3x3",0.9849,0.98735
configuration_5x5_3x3,98,"conv5x5,conv3x3",0.9844,0.9874166666666667
configuration_5x5_3x3,99,"conv5x5,conv3x3",0.9842,0.9876
configuration_5x5_3x3,100,"conv5x5,conv3x3",0.9845,0.9878833333333333
configuration_5x5_3x3,101,"conv5x5,conv3x3",0.984,0.9878333333333333
configuration_5x5_3x3,102,"conv5x5,conv3x3",0.9848,0.9877666666666667
configuration_5x5_3x3,103,"conv5x5,conv3x3",0.985,0.98805
configuration_5x5_3x3,104,"conv5x5,conv3x3",0.9848,0.98795
configuration_5x5_3x3,105,"conv5x5,conv3x3",0.9845,0.9883
configuration_5x5_3x3,106,"conv5x5,conv3x3",0.9847,0.9883666666666666
configuration_5x5_3x3,107,"conv5x5,conv3x3",0.9845,0.9883666666666666
configuration_5x5_3x3,108,"conv5x5,conv3x3",0.9847,0.9883166666666666
configuration_5x5_3x3,109,"conv5x5,conv3x3",0.9849,0.98865
configuration_5x5_3x3,110,"conv5x5,conv3x3",0.9847,0.9888
configuration_5x5_3x3,111,"conv5x5,conv3x3",0.9841,0.9888
configuration_5x5_3x3,112,"conv5x5,conv3x3",0.9851,0.9888833333333333
configuration_5x5_3x3,113,"conv5x5,conv3x3",0.9852,0.9890166666666667
configuration_5x5_3x3,114,"conv5x5,conv3x3",0.9858,0.9889333333333333
configuration_5x5_3x3,115,"conv5x5,conv3x3",0.9851,0.9892333333333333
configuration_5x5_3x3,116,"conv5x5,conv3x3",0.986,0.9892
configuration_5x5_3x3,117,"conv5x5,conv3x3",0.985,0.9893666666666666
configuration_5x5_3x3,118,"conv5x5,conv3x3",0.9848,0.98915
configuration_5x5_3x3,119,"conv5x5,conv3x3",0.9851,0.9894833333333334
configuration_5x5_3x3,120,"conv5x5,conv3x3",0.9856,0.98955
configuration_5x5_3x3,121,"conv5x5,conv3x3",0.9854,0.9895666666666667
configuration_5x5_3x3,122,"conv5x5,conv3x3",0.986,0.9895833333333334
configuration_5x5_3x3,123,"conv5x5,conv3x3",0.9854,0.9897833333333333
configuration_5x5_3x3,124,"conv5x5,conv3x3",0.9851,0.98995
configuration_5x5_3x3,125,"conv5x5,conv3x3",0.9856,0.9899333333333333
configuration_5x5_3x3,126,"conv5x5,conv3x3",0.9856,0.9900666666666667
configuration_5x5_3x3,127,"conv5x5,conv3x3",0.9851,0.9900833333333333
configuration_5x5_3x3,128,"conv5x5,conv3x3",0.9849,0.9902833333333333
configuration_5x5_3x3,129,"conv5x5,conv3x3",0.986,0.9899166666666667
configuration_5x5_3x3,130,"conv5x5,conv3x3",0.9853,0.9902666666666666
configuration_5x5_3x3,131,"conv5x5,conv3x3",0.9859,0.99055
configuration_5x5_3x3,132,"conv5x5,conv3x3",0.9859,0.9906166666666667
configuration_5x5_3x3,133,"conv5x5,conv3x3",0.9864,0.9904666666666667
configuration_5x5_3x3,134,"conv5x5,conv3x3",0.9862,0.9906
configuration_5x5_3x3,135,"conv5x5,conv3x3",0.9859,0.9908333333333333
configuration_5x5_3x3,136,"conv5x5,conv3x3",0.9855,0.9907833333333333
configuration_5x5_3x3,137,"conv5x5,conv3x3",0.9866,0.9907166666666667
configuration_5x5_3x3,138,"conv5x5,conv3x3",0.9863,0.99105
configuration_5x5_3x3,139,"conv5x5,conv3x3",0.9862,0.9909333333333333
configuration_5x5_3x3,140,"conv5x5,conv3x3",0.9861,0.9912
configuration_5x5_3x3,141,"conv5x5,conv3x3",0.9859,0.9912833333333333
configuration_5x5_3x3,142,"conv5x5,conv3x3",0.9868,0.9911833333333333
configuration_5x5_3x3,143,"conv5x5,conv3x3",0.9864,0.9913166666666666
configuration_5x5_3x3,144,"conv5x5,conv3x3",0.9858,0.9912666666666666
configuration_5x5_3x3,145,"conv5x5,conv3x3",0.9861,0.9912
configuration_5x5_3x3,146,"conv5x5,conv3x3",0.9864,0.99155
configuration_5x5_3x3,147,"conv5x5,conv3x3",0.9866,0.9914333333333334
configuration_5x5_3x3,148,"conv5x5,conv3x3",0.9862,0.9915666666666667
configuration_5x5_3x3,149,"conv5x5,conv3x3",0.9871,0.9916166666666667
configuration_5x5_3x3,150,"conv5x5,conv3x3",0.9869,0.9916833333333334
configuration_5x5_3x3,151,"conv5x5,conv3x3",0.9863,0.9918333333333333
configuration_5x5_3x3,152,"conv5x5,conv3x3",0.9863,0.9918833333333333
configuration_5x5_3x3,153,"conv5x5,conv3x3",0.9863,0.9919333333333333
configuration_5x5_3x3,154,"conv5x5,conv3x3",0.987,0.9918833333333333
configuration_5x5_3x3,155,"conv5x5,conv3x3",0.9871,0.9919833333333333
configuration_5x5_3x3,156,"conv5x5,conv3x3",0.987,0.992
configuration_5x5_3x3,157,"conv5x5,conv3x3",0.9868,0.9921
configuration_5x5_3x3,158,"conv5x5,conv3x3",0.9867,0.9920833333333333
configuration_5x5_3x3,159,"conv5x5,conv3x3",0.9871,0.9922666666666666
configuration_5x5_3x3,160,"conv5x5,conv3x3",0.987,0.9922333333333333
configuration_5x5_3x3,161,"conv5x5,conv3x3",0.9871,0.9922666666666666
configuration_5x5_3x3,162,"conv5x5,conv3x3",0.9865,0.9923333333333333
configuration_5x5_3x3,163,"conv5x5,conv3x3",0.9872,0.9924333333333333
configuration_5x5_3x3,164,"conv5x5,conv3x3",0.9868,0.9924166666666666
configuration_5x5_3x3,165,"conv5x5,conv3x3",0.9871,0.9924333333333333
configuration_5x5_3x3,166,"conv5x5,conv3x3",0.9869,0.99255
configuration_5x5_3x3,167,"conv5x5,conv3x3",0.9874,0.9926333333333334
configuration_5x5_3x3,168,"conv5x5,conv3x3",0.9873,0.9925166666666667
configuration_5x5_3x3,169,"conv5x5,conv3x3",0.9875,0.9925333333333334
configuration_5x5_3x3,170,"conv5x5,conv3x3",0.9874,0.9927166666666667
configuration_5x5_3x3,171,"conv5x5,conv3x3",0.9874,0.9928
configuration_5x5_3x3,172,"conv5x5,conv3x3",0.9867,0.9925666666666667
configuration_5x5_3x3,173,"conv5x5,conv3x3",0.9872,0.99285
configuration_5x5_3x3,174,"conv5x5,conv3x3",0.9871,0.99275
configuration_5x5_3x3,175,"conv5x5,conv3x3",0.9868,0.99275
configuration_5x5_3x3,176,"conv5x5,conv3x3",0.9879,0.9928
configuration_5x5_3x3,177,"conv5x5,conv3x3",0.9877,0.9929666666666667
configuration_5x5_3x3,178,"conv5x5,conv3x3",0.9876,0.99305
configuration_5x5_3x3,179,"conv5x5,conv3x3",0.9872,0.9929833333333333
configuration_5x5_3x3,180,"conv5x5,conv3x3",0.9875,0.993
configuration_5x5_3x3,181,"conv5x5,conv3x3",0.9872,0.9929666666666667
configuration_5x5_3x3,182,"conv5x5,conv3x3",0.9878,0.9931333333333333
configuration_5x5_3x3,183,"conv5x5,conv3x3",0.9879,0.9929166666666667
configuration_5x5_3x3,184,"conv5x5,conv3x3",0.9873,0.9931
configuration_5x5_3x3,185,"conv5x5,conv3x3",0.9878,0.9932333333333333
configuration_5x5_3x3,186,"conv5x5,conv3x3",0.9878,0.9932166666666666
configuration_5x5_3x3,187,"conv5x5,conv3x3",0.9874,0.99325
configuration_5x5_3x3,188,"conv5x5,conv3x3",0.9875,0.9932833333333333
configuration_5x5_3x3,189,"conv5x5,conv3x3",0.9875,0.99335
configuration_5x5_3x3,190,"conv5x5,conv3x3",0.9878,0.99325
configuration_5x5_3x3,191,"conv5x5,conv3x3",0.9872,0.9933
configuration_5x5_3x3,192,"conv5x5,conv3x3",0.9878,0.99335
configuration_5x5_3x3,193,"conv5x5,conv3x3",0.9877,0.9934
configuration_5x5_3x3,194,"conv5x5,conv3x3",0.9877,0.9933666666666666
configuration_5x5_3x3,195,"conv5x5,conv3x3",0.9876,0.99345
configuration_5x5_3x3,196,"conv5x5,conv3x3",0.9877,0.9933833333333333
configuration_5x5_3x3,197,"conv5x5,conv3x3",0.9876,0.9936166666666667
configuration_5x5_3x3,198,"conv5x5,conv3x3",0.9879,0.99355
configuration_5x5_3x3,199,"conv5x5,conv3x3",0.9879,0.9936166666666667
configuration_5x5_3x3,200,"conv5x5,conv3x3",0.9878,0.9936333333333334
configuration_5x5_3x3,201,"conv5x5,conv3x3",0.9878,0.9937833333333334
configuration_5x5_3x3,202,"conv5x5,conv3x3",0.9879,0.99375
configuration_5x5_3x3,203,"conv5x5,conv3x3",0.988,0.9937
configuration_5x5_3x3,204,"conv5x5,conv3x3",0.9874,0.9937166666666667
configuration_5x5_3x3,205,"conv5x5,conv3x3",0.9879,0.9937833333333334
configuration_5x5_3x3,206,"conv5x5,conv3x3",0.9876,0.9938333333333333
configuration_5x5_3x3,207,"conv5x5,conv3x3",0.9878,0.9938666666666667
configuration_5x5_3x3,208,"conv5x5,conv3x3",0.9877,0.9939
configuration_5x5_3x3,209,"conv5x5,conv3x3",0.9881,0.9938666666666667
configuration_5x5_3x3,210,"conv5x5,conv3x3",0.9881,0.9939833333333333
configuration_5x5_3x3,211,"conv5x5,conv3x3",0.9884,0.9939333333333333
configuration_5x5_3x3,212,"conv5x5,conv3x3",0.9881,0.99395
configuration_5x5_3x3,213,"conv5x5,conv3x3",0.9878,0.994
configuration_5x5_3x3,214,"conv5x5,conv3x3",0.9874,0.9940166666666667
configuration_5x5_3x3,215,"conv5x5,conv3x3",0.9879,0.9941333333333333
configuration_5x5_3x3,216,"conv5x5,conv3x3",0.9878,0.99415
configuration_5x5_3x3,217,"conv5x5,conv3x3",0.9875,0.9940666666666667
configuration_5x5_3x3,218,"conv5x5,conv3x3",0.9878,0.9941666666666666
configuration_5x5_3x3,219,"conv5x5,conv3x3",0.9876,0.99415
configuration_5x5_3x3,220,"conv5x5,conv3x3",0.9879,0.9942
configuration_5x5_3x3,221,"conv5x5,conv3x3",0.9883,0.99425
configuration_5x5_3x3,222,"conv5x5,conv3x3",0.9875,0.9942
configuration_5x5_3x3,223,"conv5x5,conv3x3",0.9877,0.9942333333333333
configuration_5x5_3x3,224,"conv5x5,conv3x3",0.988,0.9944
configuration_5x5_3x3,225,"conv5x5,conv3x3",0.9884,0.99435
configuration_5x5_3x3,226,"conv5x5,conv3x3",0.9877,0.9943666666666666
configuration_5x5_3x3,227,"conv5x5,conv3x3",0.9887,0.9944
configuration_5x5_3x3,228,"conv5x5,conv3x3",0.988,0.9945166666666667
configuration_5x5_3x3,229,"conv5x5,conv3x3",0.9883,0.9945
configuration_5x5_3x3,230,"conv5x5,conv3x3",0.9883,0.9945333333333334
configuration_5x5_3x3,231,"conv5x5,conv3x3",0.9885,0.9946
configuration_5x5_3x3,232,"conv5x5,conv3x3",0.988,0.9946166666666667
configuration_5x5_3x3,233,"conv5x5,conv3x3",0.9884,0.9946333333333334
configuration_5x5_3x3,234,"conv5x5,conv3x3",0.9884,0.9946
configuration_5x5_3x3,235,"conv5x5,conv3x3",0.9884,0.9947166666666667
configuration_5x5_3x3,236,"conv5x5,conv3x3",0.9886,0.9947333333333334
configuration_5x5_3x3,237,"conv5x5,conv3x3",0.9882,0.9946833333333334
configuration_5x5_3x3,238,"conv5x5,conv3x3",0.9887,0.9947333333333334
configuration_5x5_3x3,239,"conv5x5,conv3x3",0.9887,0.9947833333333334
configuration_5x5_3x3,240,"conv5x5,conv3x3",0.9883,0.9947333333333334
configuration_5x5_3x3,241,"conv5x5,conv3x3",0.9888,0.9947333333333334
configuration_5x5_3x3,242,"conv5x5,conv3x3",0.9886,0.9949
configuration_5x5_3x3,243,"conv5x5,conv3x3",0.9883,0.9948666666666667
configuration_5x5_3x3,244,"conv5x5,conv3x3",0.9886,0.9948666666666667
configuration_5x5_3x3,245,"conv5x5,conv3x3",0.9885,0.9949
configuration_5x5_3x3,246,"conv5x5,conv3x3",0.9888,0.9949833333333333
configuration_5x5_3x3,247,"conv5x5,conv3x3",0.9881,0.9949333333333333
configuration_5x5_3x3,248,"conv5x5,conv3x3",0.988,0.995
configuration_5x5_3x3,249,"conv5x5,conv3x3",0.9887,0.9949666666666667
configuration_5x5_3x3,250,"conv5x5,conv3x3",0.9891,0.9950666666666667
configuration_5x5_3x3,251,"conv5x5,conv3x3",0.9882,0.9950666666666667
configuration_5x5_3x3,252,"conv5x5,conv3x3",0.9887,0.9950166666666667
configuration_5x5_3x3,253,"conv5x5,conv3x3",0.9889,0.99505
configuration_5x5_3x3,254,"conv5x5,conv3x3",0.9886,0.9950166666666667
configuration_5x5_3x3,255,"conv5x5,conv3x3",0.9884,0.9951
configuration_5x5_3x3,256,"conv5x5,conv3x3",0.9893,0.9950833333333333
configuration_5x5_3x3,257,"conv5x5,conv3x3",0.9887,0.9951
configuration_5x5_3x3,258,"conv5x5,conv3x3",0.9883,0.9951166666666666
configuration_5x5_3x3,259,"conv5x5,conv3x3",0.9891,0.9952166666666666
configuration_5x5_3x3,260,"conv5x5,conv3x3",0.9883,0.9951833333333333
configuration_5x5_3x3,261,"conv5x5,conv3x3",0.9888,0.9952166666666666
configuration_5x5_3x3,262,"conv5x5,conv3x3",0.9888,0.9952333333333333
configuration_5x5_3x3,263,"conv5x5,conv3x3",0.9887,0.99525
configuration_5x5_3x3,264,"conv5x5,conv3x3",0.989,0.9952166666666666
configuration_5x5_3x3,265,"conv5x5,conv3x3",0.9888,0.9952166666666666
configuration_5x5_3x3,266,"conv5x5,conv3x3",0.9893,0.9952
configuration_5x5_3x3,267,"conv5x5,conv3x3",0.9889,0.9953166666666666
configuration_5x5_3x3,268,"conv5x5,conv3x3",0.9893,0.9953
configuration_5x5_3x3,269,"conv5x5,conv3x3",0.9891,0.9952333333333333
configuration_5x5_3x3,270,"conv5x5,conv3x3",0.9891,0.9953166666666666
configuration_5x5_3x3,271,"conv5x5,conv3x3",0.9893,0.99535
configuration_5x5_3x3,272,"conv5x5,conv3x3",0.9889,0.9953666666666666
configuration_5x5_3x3,273,"conv5x5,conv3x3",0.9885,0.9953333333333333
configuration_5x5_3x3,274,"conv5x5,conv3x3",0.9887,0.9954333333333333
configuration_5x5_3x3,275,"conv5x5,conv3x3",0.9889,0.9954
configuration_5x5_3x3,276,"conv5x5,conv3x3",0.9886,0.9954
configuration_5x5_3x3,277,"conv5x5,conv3x3",0.9881,0.9954666666666667
configuration_5x5_3x3,278,"conv5x5,conv3x3",0.9885,0.9954666666666667
configuration_5x5_3x3,279,"conv5x5,conv3x3",0.9888,0.9954
configuration_5x5_3x3,280,"conv5x5,conv3x3",0.9886,0.9955
configuration_5x5_3x3,281,"conv5x5,conv3x3",0.9889,0.9955
configuration_5x5_3x3,282,"conv5x5,conv3x3",0.9888,0.9955166666666667
configuration_5x5_3x3,283,"conv5x5,conv3x3",0.9887,0.9955166666666667
configuration_5x5_3x3,284,"conv5x5,conv3x3",0.9883,0.99555
configuration_5x5_3x3,285,"conv5x5,conv3x3",0.9887,0.99555
configuration_5x5_3x3,286,"conv5x5,conv3x3",0.9891,0.9955833333333334
configuration_5x5_3x3,287,"conv5x5,conv3x3",0.9885,0.9955666666666667
configuration_5x5_3x3,288,"conv5x5,conv3x3",0.9889,0.9955833333333334
configuration_5x5_3x3,289,"conv5x5,conv3x3",0.9891,0.99555
configuration_5x5_3x3,290,"conv5x5,conv3x3",0.9889,0.9955833333333334
configuration_5x5_3x3,291,"conv5x5,conv3x3",0.9891,0.99565
configuration_5x5_3x3,292,"conv5x5,conv3x3",0.9886,0.9956
configuration_5x5_3x3,293,"conv5x5,conv3x3",0.9889,0.9956333333333334
configuration_5x5_3x3,294,"conv5x5,conv3x3",0.9882,0.9956666666666667
configuration_5x5_3x3,295,"conv5x5,conv3x3",0.9882,0.9956833333333334
configuration_5x5_3x3,296,"conv5x5,conv3x3",0.9882,0.99565
configuration_5x5_3x3,297,"conv5x5,conv3x3",0.9889,0.9956166666666667
configuration_5x5_3x3,298,"conv5x5,conv3x3",0.9888,0.9956833333333334
configuration_5x5_3x3,299,"conv5x5,conv3x3",0.9891,0.9957
configuration_5x5_3x3,300,"conv5x5,conv3x3",0.9885,0.9957166666666667
