experiment,epoch,configuration,val_accuracy,train_accuracy
random_configuration_rerun,18,"conv3x3,conv3x3",0.7473,0.7422
random_configuration_rerun,18,"conv3x3,conv5x5",0.7526,0.7437833333333334
random_configuration_rerun,19,"conv5x5,conv3x3",0.7572,0.74995
random_configuration_rerun,19,"conv5x5,conv5x5",0.7551,0.74605
random_configuration_rerun,19,"conv3x3,conv3x3",0.7484,0.7442166666666666
random_configuration_rerun,19,"conv3x3,conv5x5",0.7533,0.7450833333333333
random_configuration_rerun,20,"conv5x5,conv3x3",0.7584,0.75115
random_configuration_rerun,20,"conv5x5,conv5x5",0.7577,0.7484166666666666
random_configuration_rerun,20,"conv3x3,conv3x3",0.7502,0.7454833333333334
random_configuration_rerun,20,"conv3x3,conv5x5",0.7561,0.74705
random_configuration_rerun,21,"conv5x5,conv3x3",0.7598,0.7520833333333333
random_configuration_rerun,21,"conv5x5,conv5x5",0.7595,0.75115
random_configuration_rerun,21,"conv3x3,conv3x3",0.752,0.7474
random_configuration_rerun,21,"conv3x3,conv5x5",0.7587,0.7504666666666666
random_configuration_rerun,22,"conv5x5,conv3x3",0.7596,0.7529
random_configuration_rerun,22,"conv5x5,conv5x5",0.7615,0.75255
random_configuration_rerun,22,"conv3x3,conv3x3",0.7531,0.74865
random_configuration_rerun,22,"conv3x3,conv5x5",0.76,0.7516
random_configuration_rerun,23,"conv5x5,conv3x3",0.7607,0.7542666666666666
random_configuration_rerun,23,"conv5x5,conv5x5",0.7626,0.7538333333333334
random_configuration_rerun,23,"conv3x3,conv3x3",0.7545,0.7502333333333333
random_configuration_rerun,23,"conv3x3,conv5x5",0.7609,0.7531333333333333
random_configuration_rerun,24,"conv5x5,conv3x3",0.7606,0.75555
random_configuration_rerun,24,"conv5x5,conv5x5",0.7634,0.7545833333333334
random_configuration_rerun,24,"conv3x3,conv3x3",0.7555,0.7518
random_configuration_rerun,24,"conv3x3,conv5x5",0.7617,0.7542833333333333
random_configuration_rerun,25,"conv5x5,conv3x3",0.7624,0.7573166666666666
random_configuration_rerun,25,"conv5x5,conv5x5",0.7642,0.7563166666666666
random_configuration_rerun,25,"conv3x3,conv3x3",0.7579,0.7532666666666666
random_configuration_rerun,25,"conv3x3,conv5x5",0.7624,0.7551166666666667
random_configuration_rerun,26,"conv5x5,conv3x3",0.7631,0.75795
random_configuration_rerun,26,"conv5x5,conv5x5",0.7655,0.7575833333333334
random_configuration_rerun,26,"conv3x3,conv3x3",0.758,0.75405
random_configuration_rerun,26,"conv3x3,conv5x5",0.7633,0.7568833333333334
random_configuration_rerun,27,"conv5x5,conv3x3",0.7639,0.7597
random_configuration_rerun,27,"conv5x5,conv5x5",0.7659,0.75835
random_configuration_rerun,27,"conv3x3,conv3x3",0.7596,0.75675
random_configuration_rerun,27,"conv3x3,conv5x5",0.765,0.75795
random_configuration_rerun,28,"conv5x5,conv3x3",0.765,0.7608833333333334
random_configuration_rerun,28,"conv5x5,conv5x5",0.7664,0.75955
random_configuration_rerun,28,"conv3x3,conv3x3",0.7613,0.7583
